0,1,2,3,4,5,6,7,8
6,12,2,4,21,3,3,46,22
2,5,12,1,17,1,17,4,1
1,6,12,4,17,0,17,1,1
0,4,15,3,17,4,17,1,1
6,9,19,1,15,3,3,29,28
0,7,12,3,17,0,16,1,1
0,5,10,1,17,5,17,1,12
1,6,6,3,17,5,17,1,1
10,7,12,1,6,6,0,10,29
8,5,12,1,17,0,17,12,1
1,4,26,2,17,0,17,1,1
0,4,19,3,17,0,17,1,1
1,5,12,2,17,0,9,1,1
0,8,27,3,17,5,17,26,1
6,7,19,3,5,0,6,42,11
2,4,5,4,17,0,13,26,2
1,5,14,1,17,5,17,8,1
1,6,12,1,17,0,17,10,1
0,8,12,3,17,0,17,5,1
0,6,12,1,17,0,17,8,1
2,7,12,1,17,0,16,1,1
0,7,12,3,17,1,17,2,1
6,12,19,2,15,1,4,30,15
8,5,12,3,17,5,17,13,1
0,6,10,1,17,0,17,2,1
1,3,27,1,17,0,17,1,1
1,6,12,3,17,0,17,1,1
8,7,9,4,17,5,17,1,1
10,14,23,0,19,6,0,41,26
0,7,25,4,17,6,17,10,1
0,5,13,3,17,0,17,1,1
0,6,12,0,17,6,17,43,1
1,4,12,1,17,0,17,1,1
1,6,26,3,17,1,16,1,1
0,7,12,3,17,5,17,27,1
2,5,9,3,17,1,17,1,1
1,5,12,1,17,0,17,12,1
1,4,12,1,17,0,17,1,1
0,5,10,1,17,6,17,1,1
6,8,19,3,6,1,3,47,12
1,4,26,3,17,5,17,1,1
0,4,12,3,17,0,17,1,1
6,12,17,4,5,3,6,44,3
0,7,12,3,17,5,17,2,1
1,5,12,3,17,5,17,1,1
6,4,19,1,6,4,4,6,12
0,6,3,3,17,0,17,1,1
0,3,12,1,17,0,17,21,1
0,6,12,1,17,6,17,1,1
10,12,23,1,19,5,0,49,29
0,8,12,4,17,5,17,4,1
0,4,12,1,17,5,17,1,1
0,5,12,3,17,5,17,1,1
1,7,12,4,17,5,17,1,1
1,5,12,2,17,5,17,10,1
0,5,6,1,17,2,17,1,1
1,5,9,1,17,6,17,1,1
0,6,6,3,17,5,17,2,1
6,12,20,3,13,0,4,20,9
2,6,15,1,17,0,17,1,1
2,5,5,3,17,5,17,36,1
0,7,12,2,17,5,10,1,1
12,0,12,1,19,6,0,41,27
0,8,26,3,17,5,17,10,1
0,5,9,1,17,5,17,2,1
8,7,13,1,17,6,17,1,1
12,9,13,1,19,6,0,41,30
0,5,12,4,17,1,17,12,1
1,6,15,3,17,6,16,3,1
2,8,27,1,17,6,17,2,1
12,6,11,1,19,6,0,49,26
0,5,12,2,17,0,16,5,1
0,8,12,1,17,6,17,2,1
0,4,12,3,17,0,17,1,1
0,8,12,3,17,0,17,0,1
0,7,12,3,17,0,17,1,1
0,3,12,4,17,1,16,1,1
0,6,12,4,17,2,17,2,1
0,3,11,3,17,0,17,9,1
1,7,12,1,17,5,17,1,1
6,5,21,3,5,3,8,17,12
0,5,12,1,17,6,17,10,1
1,6,26,3,17,5,17,10,1
6,9,17,1,13,3,5,21,20
8,7,25,3,17,3,11,27,1
1,5,12,3,17,0,17,1,1
0,6,12,1,17,0,16,10,1
1,5,9,4,17,6,17,1,1
8,7,12,3,17,0,17,1,1
6,4,19,4,0,3,3,44,3
0,5,12,3,17,6,17,1,1
0,5,23,3,17,5,17,1,1
0,6,12,1,17,0,17,2,1
6,5,19,1,5,1,6,17,4
1,6,12,3,17,6,17,22,1
0,6,9,4,17,0,16,0,1
0,4,11,3,17,1,16,45,1
12,4,23,4,19,4,0,42,26
6,9,19,1,14,2,5,40,3
10,3,11,4,19,5,0,33,25
2,4,9,3,17,0,17,1,1
0,5,15,3,17,0,17,1,1
0,6,12,1,17,0,17,0,1
0,5,9,1,17,5,17,1,1
5,7,19,1,14,6,6,9,3
6,5,21,4,13,6,4,40,23
0,6,23,1,17,6,17,10,1
0,6,12,3,17,5,17,1,1
2,7,12,1,17,5,17,1,1
1,8,12,3,17,1,17,26,1
6,12,19,1,14,5,6,9,20
0,6,9,3,17,4,17,1,1
1,6,14,1,17,0,17,1,1
0,5,12,3,17,5,15,1,1
1,6,14,3,17,5,17,1,1
2,7,9,3,17,0,17,1,1
8,5,25,3,17,5,17,1,1
6,12,20,1,15,6,3,12,9
0,6,9,3,17,0,17,1,1
10,14,11,1,18,4,0,22,30
0,5,9,3,13,6,17,1,1
6,8,17,3,2,2,4,21,24
0,7,12,1,17,3,17,5,1
0,3,12,3,17,3,17,37,1
0,5,26,3,17,0,17,1,1
1,6,12,3,17,5,17,3,1
6,9,21,4,16,0,7,36,22
0,7,27,3,17,3,17,3,1
0,5,12,2,17,1,17,45,1
1,5,27,3,17,1,17,45,1
6,12,9,1,16,6,3,48,22
0,5,12,1,17,5,17,1,1
0,6,12,1,17,5,14,26,1
8,5,12,4,17,0,17,12,1
12,9,12,4,19,3,0,5,27
6,12,19,1,15,6,4,44,20
0,8,12,1,17,0,17,0,1
4,12,26,1,13,1,3,39,21
2,4,9,1,17,0,17,0,1
6,4,19,1,15,3,3,53,3
8,4,12,3,13,0,17,1,1
0,5,12,3,17,0,17,1,1
0,6,12,1,17,6,17,1,1
0,6,15,1,17,0,17,1,1
0,7,14,2,17,3,17,2,1
0,4,23,3,17,6,17,1,1
4,1,19,2,5,4,4,49,3
6,12,19,1,9,5,3,23,21
6,3,19,1,5,1,6,13,20
0,4,12,3,17,6,17,1,1
1,4,12,3,17,0,17,1,1
0,7,9,3,17,6,17,19,1
6,12,19,3,15,0,4,32,19
0,5,9,3,17,0,17,47,1
0,4,15,3,17,6,17,1,1
1,6,10,3,17,0,17,1,1
6,12,9,3,15,6,4,39,3
0,6,12,2,17,6,17,24,1
2,3,24,1,17,0,17,10,1
0,8,12,1,17,0,17,26,1
0,7,10,4,17,6,13,1,1
6,12,19,1,14,6,3,21,22
1,7,14,1,17,3,10,2,1
0,5,12,1,17,6,10,1,1
0,3,24,3,17,0,16,26,1
0,3,9,3,17,1,17,1,1
0,4,23,3,17,3,16,4,1
6,8,19,1,20,4,5,46,3
0,5,12,1,17,5,17,1,1
0,5,14,2,17,6,17,1,1
12,10,27,0,19,6,0,0,29
12,7,11,1,0,4,0,51,30
0,6,9,3,17,5,17,1,1
6,5,17,1,15,0,6,21,23
6,12,19,1,5,0,4,36,21
0,5,10,1,17,5,17,1,1
1,4,15,1,17,5,17,1,1
0,8,11,1,17,3,17,3,1
0,4,12,3,17,6,17,1,1
1,6,13,3,17,0,17,1,1
1,5,23,1,17,5,17,2,1
0,6,12,4,17,3,17,13,1
1,7,11,1,17,0,17,10,1
8,4,5,4,17,5,17,1,1
0,5,12,3,17,1,17,4,1
0,6,12,1,17,0,17,1,1
12,9,12,1,19,4,0,50,26
0,6,12,3,17,5,17,1,1
0,5,13,1,17,0,17,10,1
6,12,19,2,5,6,3,16,3
6,8,9,4,2,3,3,29,19
6,12,19,4,1,5,4,15,18
0,4,12,0,17,0,17,1,1
0,4,12,3,17,0,17,1,1
10,14,12,1,19,0,0,26,26
0,5,12,0,17,0,17,28,1
0,6,5,4,17,0,17,1,1
12,14,11,1,12,2,0,51,13
12,1,12,0,19,4,0,0,29
6,12,19,1,5,0,3,20,21
6,12,1,1,13,5,5,38,23
6,9,19,4,13,5,4,20,22
0,6,12,4,17,0,17,1,1
12,3,21,1,5,1,0,42,30
0,5,12,4,17,0,17,1,1
0,7,12,3,17,0,10,1,1
6,12,17,3,2,6,6,27,20
4,12,19,4,15,5,5,50,9
1,5,13,3,17,2,16,1,1
0,3,12,1,17,5,17,1,1
0,4,12,3,17,6,16,2,1
6,12,17,1,2,1,3,30,20
0,5,12,1,17,5,17,1,1
1,8,5,1,17,0,17,1,1
8,8,12,3,17,1,17,1,1
0,4,12,1,17,5,17,45,1
0,6,12,3,17,2,17,2,1
6,12,19,1,19,2,4,44,15
1,4,12,1,17,0,17,1,1
10,10,21,1,19,6,0,53,26
6,12,20,3,14,1,6,30,26
1,6,12,4,17,5,17,6,1
0,5,12,1,17,3,12,5,1
2,5,12,3,17,6,17,6,1
2,5,12,1,17,0,17,10,1
0,4,14,1,17,0,17,13,1
8,4,10,2,17,5,17,8,1
0,7,12,1,17,6,17,10,1
1,8,27,2,17,3,17,1,1
1,5,12,2,17,0,17,8,1
0,4,10,3,17,5,17,1,4
1,5,27,3,17,5,16,1,1
6,6,20,4,5,5,4,15,3
0,6,9,4,17,0,17,1,1
6,12,19,1,6,5,4,44,20
0,5,10,3,17,0,17,10,1
0,4,12,4,17,0,17,1,1
0,5,24,1,17,0,17,1,1
0,6,10,1,17,5,17,26,1
5,4,1,3,14,6,3,20,3
6,8,9,1,14,5,3,24,3
0,5,12,1,17,0,17,1,1
0,7,12,1,17,5,17,1,1
0,5,10,4,17,0,17,1,1
0,5,12,1,17,0,17,1,1
0,4,10,2,17,3,17,1,1
0,5,12,3,17,0,17,10,1
1,5,12,2,17,1,17,1,1
1,5,13,1,17,0,17,1,1
6,6,19,1,14,3,5,21,20
6,12,19,1,14,0,2,36,20
0,4,12,2,17,0,17,1,1
0,5,23,1,17,1,14,6,1
1,4,26,3,17,0,17,1,1
0,4,11,1,17,0,17,1,1
0,6,14,1,17,0,17,1,1
2,6,9,3,17,0,17,1,1
0,5,9,4,17,5,17,1,1
0,7,12,1,17,1,16,1,1
5,12,17,1,5,3,3,48,23
1,6,12,1,17,3,17,10,1
0,4,26,2,17,5,16,2,1
0,5,12,3,17,0,17,8,1
0,5,12,1,17,6,17,10,1
1,4,14,3,17,0,16,10,15
2,7,12,2,17,3,16,45,1
10,12,14,0,4,0,0,47,29
1,6,12,3,17,0,17,2,1
12,9,23,0,19,2,0,7,30
5,12,21,1,5,6,3,18,26
2,4,12,4,17,0,17,1,1
0,5,12,3,17,0,17,1,1
2,5,12,2,17,3,16,1,1
0,8,26,4,17,5,17,45,1
8,5,14,3,17,5,17,1,1
0,8,27,1,17,0,17,4,1
6,5,19,4,15,0,3,44,3
0,5,12,3,17,5,16,2,1
0,7,9,1,17,5,17,13,1
0,5,6,3,17,6,17,1,1
1,5,10,0,17,5,17,28,1
0,7,12,3,17,0,17,8,1
0,7,11,4,17,0,17,2,1
2,8,27,3,17,0,16,17,1
8,4,12,1,17,5,17,1,1
1,6,13,1,17,5,17,31,1
1,4,0,1,17,0,17,1,1
0,5,14,4,17,0,17,33,1
0,4,9,3,17,4,17,2,1
12,3,11,1,14,4,0,8,28
1,5,12,3,17,1,17,1,1
8,5,12,3,17,3,16,4,1
0,7,12,2,17,0,17,1,1
6,12,1,1,0,6,4,23,25
6,3,17,3,15,3,4,44,23
0,5,12,3,17,0,17,10,1
12,14,11,0,19,6,0,51,30
1,8,11,3,17,5,17,1,1
0,5,9,3,17,0,17,24,1
2,8,12,2,17,5,17,1,1
0,4,12,2,17,6,16,1,1
0,5,9,1,17,0,17,1,1
0,5,12,3,17,5,17,6,1
0,5,27,4,17,0,17,1,1
1,7,12,1,17,5,17,1,1
6,12,19,1,5,3,5,44,21
1,6,9,1,17,0,17,1,1
2,5,12,1,17,3,17,1,1
2,4,10,2,17,5,17,47,1
5,8,21,3,14,1,6,22,28
12,14,12,0,0,6,0,49,20
0,8,15,3,17,6,16,6,1
6,8,19,2,15,5,3,21,23
2,7,6,1,17,1,16,8,1
0,4,9,3,17,6,17,1,1
0,5,12,1,17,0,17,10,1
1,6,9,2,17,0,17,5,1
1,4,12,3,17,6,17,1,1
0,5,11,3,17,0,17,10,1
1,5,12,3,17,5,17,10,1
0,5,9,1,17,6,17,35,1
0,6,12,2,17,0,17,1,1
0,5,12,4,17,0,17,1,1
2,7,25,3,17,6,17,1,1
6,4,19,1,4,6,4,44,14
0,7,19,4,17,0,17,1,1
1,4,11,3,17,5,12,3,1
1,6,12,3,17,5,17,10,1
0,4,12,1,17,6,17,1,1
0,8,9,4,17,0,17,10,1
0,5,25,2,17,5,17,4,1
6,8,19,1,16,3,5,21,21
0,4,12,3,17,0,17,28,1
1,7,7,2,17,5,16,15,1
0,5,12,3,17,5,17,1,1
6,12,5,1,15,2,3,44,23
0,4,12,3,17,0,17,10,1
2,7,11,3,17,0,17,1,1
6,9,9,2,16,4,3,21,26
0,6,12,3,17,5,17,1,1
0,7,12,1,17,0,17,2,1
0,7,12,4,17,3,17,1,1
2,4,13,1,17,5,17,5,1
1,8,12,1,17,0,17,2,1
2,6,5,1,17,5,17,2,1
1,7,12,3,17,5,15,1,1
0,3,14,1,17,0,17,1,1
1,6,9,4,17,5,17,1,1
0,5,12,4,17,0,17,13,1
0,5,23,1,17,0,17,30,1
0,5,12,4,17,0,17,1,1
0,4,12,3,17,5,17,26,1
0,6,6,1,17,5,17,1,1
1,4,13,4,17,0,17,8,1
1,3,12,4,17,3,17,1,1
0,6,10,1,17,6,16,10,1
12,14,13,1,0,4,0,8,30
0,6,25,1,17,0,17,26,1
0,4,13,1,17,0,16,1,1
0,8,23,4,17,5,16,3,1
0,5,12,2,17,6,17,2,1
0,5,12,4,17,0,17,1,1
12,14,12,4,19,5,0,49,11
0,5,12,4,15,5,17,10,1
0,4,15,3,17,0,17,1,1
8,5,12,1,17,0,14,10,1
0,5,5,4,17,5,17,1,1
2,3,14,3,17,5,17,10,1
0,6,11,1,17,1,17,1,1
2,6,14,1,17,5,17,4,1
6,12,21,1,1,0,3,22,22
1,5,12,3,17,5,10,1,1
6,12,8,1,14,3,4,39,28
0,4,27,3,17,6,16,1,1
3,4,12,4,17,2,17,1,1
1,6,6,3,17,0,17,1,1
0,5,12,1,17,5,16,2,1
0,4,6,1,17,0,12,1,1
0,4,10,1,17,5,17,26,1
0,4,12,1,17,5,10,10,1
0,6,2,1,17,3,16,8,1
0,6,12,1,17,0,17,1,1
0,4,10,0,17,0,17,10,1
0,4,25,1,17,0,17,1,1
0,6,13,1,17,0,17,12,1
0,7,12,1,17,0,17,10,1
0,4,27,1,17,5,17,26,1
8,4,12,3,17,0,17,47,1
0,4,4,1,17,0,17,37,1
0,4,9,1,17,1,17,1,6
2,5,6,1,17,3,17,26,1
6,12,19,4,15,1,3,21,24
6,12,19,2,14,5,7,17,22
0,7,2,2,17,0,17,1,1
2,5,12,3,17,3,16,1,1
0,5,12,4,17,5,17,10,1
0,4,12,1,17,5,17,10,1
0,5,12,3,17,6,17,2,1
0,3,12,3,17,6,17,10,1
0,8,12,1,17,0,17,10,1
1,5,12,3,17,5,17,1,1
2,5,9,4,17,0,17,1,1
8,6,23,3,17,1,17,2,1
0,6,23,3,17,3,17,1,1
2,7,9,3,17,0,16,1,1
1,5,12,1,17,6,12,45,1
0,5,6,3,17,0,17,1,1
0,5,6,3,17,5,17,1,1
0,5,12,1,17,0,17,1,4
1,7,12,3,17,5,17,4,1
6,12,19,1,16,0,3,44,26
0,3,12,4,17,0,10,1,1
8,4,12,4,17,6,10,10,1
0,5,12,3,17,0,17,1,1
0,8,9,1,17,3,16,1,1
12,14,23,2,0,3,0,53,27
6,12,9,1,15,0,3,21,3
6,7,19,1,13,5,3,13,14
2,5,12,0,17,0,17,1,15
0,5,12,1,17,0,17,10,1
0,7,11,4,17,0,17,1,1
6,3,17,4,15,4,3,44,14
6,9,20,4,13,1,3,52,4
1,4,15,4,17,5,11,1,1
1,6,13,3,17,3,17,1,1
0,4,9,3,17,5,17,1,1
0,6,23,2,17,5,17,1,1
1,3,27,1,17,0,17,1,1
6,14,19,4,13,6,8,41,12
6,6,17,1,14,4,3,44,20
0,6,12,1,17,0,17,1,1
1,6,12,1,17,0,17,6,1
1,4,9,3,17,0,16,1,1
2,4,6,3,17,5,16,1,1
0,7,12,3,17,1,17,1,1
0,5,12,3,17,5,17,14,1
8,5,12,3,17,6,17,1,1
0,4,12,2,17,0,16,1,1
0,7,12,2,17,5,17,0,1
6,12,17,4,15,1,4,37,20
0,6,12,4,17,1,17,15,1
6,12,19,3,7,1,6,23,3
0,8,23,3,17,5,17,2,1
2,5,12,1,17,4,17,30,1
1,8,12,4,17,0,17,1,1
6,12,19,1,13,3,3,21,23
0,6,12,1,17,0,17,1,1
6,12,19,1,7,6,3,42,26
2,6,12,1,17,5,17,10,1
0,5,9,1,17,0,17,1,1
0,7,5,1,17,0,17,1,1
4,12,19,3,15,5,3,17,20
1,4,12,1,17,0,17,1,1
0,5,14,3,4,0,17,10,1
12,9,24,1,19,5,0,50,30
0,5,10,2,17,0,17,8,1
0,4,12,1,17,2,17,45,1
6,12,19,3,15,5,3,20,6
1,3,10,3,17,1,17,4,1
12,14,25,1,19,4,0,39,29
0,5,23,1,17,5,16,18,1
0,5,12,2,17,6,17,2,1
6,7,19,3,5,4,6,52,3
12,3,23,1,19,6,0,39,30
0,5,9,3,17,5,17,13,1
1,5,15,1,17,5,17,13,1
0,4,12,3,17,5,17,1,1
0,5,12,3,17,5,13,10,1
0,5,12,1,17,0,17,1,1
0,5,12,3,17,6,17,1,1
6,12,17,1,15,3,3,18,26
2,3,12,3,17,0,17,1,1
1,4,10,1,17,5,17,0,1
0,6,12,4,17,1,17,1,1
0,3,12,3,17,6,17,1,1
2,6,9,0,17,0,17,45,1
0,6,14,4,17,0,17,1,1
0,5,12,3,17,4,17,33,1
0,6,12,4,17,5,17,1,1
1,5,12,1,17,0,10,1,1
1,4,9,1,17,1,11,38,1
6,12,20,3,14,5,3,26,3
0,5,12,2,17,6,17,10,1
8,6,10,2,17,5,16,10,1
10,9,12,1,19,6,0,5,29
9,9,0,1,12,3,0,36,33
0,5,10,3,17,0,17,2,1
1,5,14,2,17,5,17,1,1
1,4,25,3,17,2,17,1,1
0,5,13,0,17,5,16,1,1
0,7,11,1,17,3,17,4,1
0,5,2,1,17,3,17,1,1
1,4,10,3,17,0,16,1,1
0,5,12,3,17,5,16,1,1
0,8,12,3,17,5,16,5,1
6,7,22,1,15,0,3,46,23
0,6,14,3,17,3,17,1,1
0,6,2,0,17,0,10,10,1
8,5,12,3,17,0,16,8,1
0,5,9,2,17,0,17,0,1
1,6,9,2,17,5,17,1,1
2,7,6,3,17,0,17,1,1
0,5,13,1,17,4,17,1,1
0,6,12,3,17,0,17,2,1
0,8,12,1,17,0,11,5,1
1,4,12,1,17,0,17,1,1
0,5,12,3,17,0,17,28,1
2,3,12,3,17,2,17,2,1
1,7,12,4,17,5,17,1,1
1,6,12,3,17,1,11,1,1
1,5,12,4,17,6,16,1,1
0,7,12,3,17,0,17,1,1
1,5,9,3,17,5,17,2,1
0,8,12,4,17,5,17,2,1
8,3,10,3,17,6,17,34,1
0,4,12,1,17,1,16,3,1
12,14,26,0,19,5,0,6,0
6,12,19,1,10,1,3,28,3
1,6,10,1,17,0,17,1,1
1,5,12,4,17,0,17,10,2
0,5,12,3,17,5,17,1,1
1,7,12,4,17,5,17,1,1
2,5,12,1,17,5,17,1,1
0,4,0,4,17,1,12,4,1
0,5,12,4,17,0,17,4,1
10,3,12,1,19,6,0,50,30
6,12,19,1,5,4,4,23,3
0,3,10,3,17,5,17,1,1
1,3,9,1,17,0,17,1,1
0,4,12,1,17,5,17,4,1
2,4,12,1,17,1,17,5,1
0,5,11,2,17,6,17,2,1
0,8,23,4,17,4,17,26,1
0,5,12,1,17,0,17,1,1
0,5,26,3,17,5,17,27,1
0,5,12,4,17,5,17,1,1
0,8,26,4,17,0,17,1,1
5,8,19,1,15,5,6,18,24
0,5,12,1,17,0,17,11,1
1,8,10,3,17,5,17,1,1
1,7,12,1,17,0,17,17,1
1,3,11,3,17,0,18,10,1
0,6,12,3,17,1,16,1,1
2,6,12,3,17,3,17,1,1
0,6,11,1,17,5,17,8,1
6,5,19,2,14,4,3,44,19
1,4,9,1,17,5,17,1,1
6,4,19,1,15,3,6,21,3
0,7,9,1,17,0,17,5,1
0,5,13,3,17,5,17,4,1
2,5,12,1,17,1,10,1,1
0,5,10,3,17,0,17,1,1
1,6,26,1,17,4,16,4,1
0,5,14,1,17,0,16,1,1
8,4,12,1,17,2,17,17,1
1,7,12,2,17,0,17,1,1
10,13,27,1,7,6,0,51,30
0,5,26,2,17,0,17,0,1
1,5,12,1,17,5,17,1,1
0,4,12,3,17,5,16,10,1
2,5,12,1,17,0,17,10,1
0,7,27,4,17,0,17,1,1
0,6,12,2,17,5,10,26,1
0,5,13,1,17,6,17,1,1
1,8,12,1,17,0,16,3,1
0,6,9,3,17,4,17,1,1
0,5,10,4,17,0,17,2,1
0,4,12,3,17,6,17,1,1
6,12,23,1,5,0,3,21,22
0,5,25,3,17,0,18,17,1
0,7,10,4,17,1,16,1,1
0,4,12,2,17,6,17,1,1
0,8,12,3,17,0,17,1,1
6,12,19,3,5,0,4,52,22
6,8,19,1,14,5,4,21,4
10,14,4,0,0,1,0,0,32
0,5,12,1,17,5,17,1,1
1,5,12,1,17,0,18,26,1
0,6,12,1,17,0,17,1,1
0,5,12,4,17,0,17,1,1
6,12,19,1,6,2,4,34,3
8,4,9,1,17,0,16,1,1
0,4,12,0,17,6,17,1,1
0,3,5,3,17,1,17,25,1
1,4,15,4,17,5,17,1,1
12,4,11,1,0,6,0,51,29
6,8,0,1,14,0,6,20,22
0,5,12,1,17,5,17,2,1
0,5,9,2,17,0,16,26,1
6,7,19,1,13,0,6,53,19
11,7,20,1,1,3,4,46,3
2,8,14,3,17,5,16,1,1
1,6,9,4,17,5,17,10,1
1,5,12,1,17,5,17,35,1
1,5,4,4,17,5,17,1,1
6,3,20,1,13,3,4,18,12
1,4,13,2,17,1,17,16,1
12,8,11,0,19,6,0,5,30
0,8,14,3,17,5,17,26,1
2,7,11,3,17,5,17,1,1
0,8,12,1,17,1,17,1,1
2,5,12,1,17,0,17,27,1
0,5,12,3,17,6,17,4,1
12,14,21,1,3,5,0,8,26
0,6,9,1,17,0,17,2,1
12,9,24,0,4,0,0,37,12
2,4,12,1,17,5,16,10,1
0,6,12,3,13,5,17,1,1
0,3,12,3,17,0,17,2,1
0,8,2,3,17,5,17,1,1
12,3,12,1,19,2,0,30,26
1,5,13,3,17,0,17,1,1
0,5,11,3,17,5,17,12,1
0,7,10,3,17,0,16,32,1
0,6,24,1,17,5,17,1,1
6,12,20,4,15,5,2,46,3
0,4,10,1,17,1,16,4,1
8,8,11,3,17,0,17,10,1
0,5,13,1,17,1,17,1,1
2,3,12,3,17,5,17,2,1
6,5,21,1,13,0,4,41,20
1,7,12,1,17,0,17,2,1
1,5,9,3,17,5,17,8,1
0,5,12,4,17,5,17,45,1
0,5,12,3,17,3,17,1,1
1,4,12,3,17,6,17,1,1
1,4,12,3,17,3,17,5,1
0,6,12,4,17,1,17,40,1
6,8,1,1,6,6,6,36,3
6,12,19,1,6,5,6,44,3
8,4,27,1,17,6,16,34,1
1,5,9,3,17,3,17,1,1
8,5,13,3,17,6,17,1,1
0,5,12,3,17,6,17,8,1
0,5,13,3,17,5,17,1,1
5,12,19,1,15,2,3,41,3
1,4,12,1,17,0,17,1,4
12,13,3,0,3,4,0,8,25
2,6,12,1,17,0,17,3,1
6,6,19,3,5,1,6,41,13
0,7,13,1,17,3,17,45,1
1,7,12,3,17,6,16,26,1
0,5,10,4,17,0,17,38,1
0,8,10,2,17,1,17,6,1
0,7,12,2,17,0,17,1,1
6,12,21,1,13,1,3,30,20
8,6,9,3,17,0,17,1,1
8,7,15,3,17,4,17,10,1
1,5,9,3,17,5,17,1,1
1,5,12,1,17,5,17,1,1
2,4,12,1,17,5,16,1,1
0,4,9,0,17,0,17,28,1
2,6,15,3,17,5,17,25,1
8,4,2,3,17,0,17,10,1
0,6,12,3,17,5,17,2,1
0,6,23,3,17,0,17,1,1
6,12,19,4,15,2,4,20,18
0,4,2,3,17,5,17,1,1
0,7,12,3,17,5,17,1,1
0,6,12,2,17,5,17,1,1
0,6,12,4,17,3,17,1,1
0,6,12,1,17,6,17,1,1
2,5,27,4,17,0,17,20,1
0,5,9,4,17,0,17,1,1
1,4,10,3,17,6,17,10,1
0,4,12,3,17,5,17,4,1
0,6,9,4,17,4,17,13,1
2,7,12,1,17,6,17,1,1
2,4,11,3,17,0,17,2,1
0,6,9,4,17,3,17,1,1
6,12,19,4,1,5,3,46,20
0,5,5,1,17,1,16,8,1
0,4,12,1,17,5,17,6,1
1,4,9,4,17,6,17,1,1
1,5,9,3,17,3,17,1,1
0,5,12,3,17,0,17,1,1
0,6,5,2,17,0,17,1,1
5,12,19,1,15,1,3,22,14
6,8,19,4,15,4,3,20,12
0,8,13,4,17,5,17,26,1
7,5,19,1,13,2,3,28,24
1,6,12,4,17,5,17,1,1
10,9,28,1,0,6,0,3,20
4,9,19,1,14,3,3,50,20
1,5,15,1,17,0,17,1,1
0,6,12,3,17,1,16,23,1
0,7,12,3,17,5,17,1,1
1,5,9,3,17,0,17,1,1
0,5,14,3,17,0,17,1,1
2,6,9,3,17,0,17,8,1
1,6,12,1,17,0,17,1,1
0,8,12,1,17,5,17,12,1
0,6,5,3,17,6,17,1,1
0,4,11,2,17,3,16,1,1
0,5,2,3,17,0,17,2,1
0,5,9,3,17,6,17,1,1
1,8,12,2,17,3,17,10,1
1,6,9,4,17,5,17,4,1
0,5,25,3,17,5,16,12,1
0,5,12,4,17,2,17,1,1
0,8,6,3,17,3,16,28,1
0,5,9,2,17,0,18,1,1
6,12,7,3,14,6,3,50,32
1,4,6,3,17,3,17,8,1
1,5,12,2,17,0,17,19,1
0,6,12,3,17,5,17,28,1
10,7,26,1,19,6,5,35,29
1,5,12,4,17,0,17,33,1
0,6,13,1,17,6,17,1,1
0,6,12,3,17,5,17,1,1
6,8,19,2,1,1,3,18,3
0,6,9,3,17,0,16,8,1
3,12,19,1,15,6,2,12,23
0,6,15,1,16,6,17,15,1
8,0,18,0,17,2,3,49,33
5,12,20,4,13,1,4,13,32
8,5,12,4,17,0,17,1,1
1,6,12,1,17,0,17,34,1
1,5,12,4,17,6,17,31,1
6,5,16,4,15,5,3,30,20
1,5,19,1,17,1,17,10,1
1,7,15,3,16,5,17,1,1
1,4,12,2,17,0,17,9,1
0,7,12,1,17,0,17,1,1
1,5,12,3,17,0,17,1,1
1,6,12,3,17,5,17,1,1
0,6,12,1,17,0,17,1,1
6,12,19,4,0,2,6,34,6
1,5,12,3,17,3,17,1,1
1,6,14,1,17,0,17,26,1
0,8,9,1,17,6,17,1,1
10,9,12,4,1,6,0,36,30
1,5,12,3,17,0,17,1,1
2,8,12,3,17,5,17,1,1
0,6,26,3,17,0,16,1,1
0,5,12,3,17,5,17,1,1
0,5,13,4,17,5,17,2,1
1,6,11,3,17,0,17,10,1
10,9,13,1,19,6,0,33,29
0,5,11,1,17,5,16,1,1
0,4,10,1,17,5,17,45,1
0,6,12,0,17,0,17,12,1
1,6,12,1,17,6,17,8,1
0,5,15,3,17,5,17,8,1
0,6,12,1,17,0,17,38,1
0,5,12,1,17,6,16,1,1
0,8,12,4,17,5,17,1,1
6,7,19,1,13,3,6,4,17
0,5,14,2,17,5,17,2,1
0,5,12,3,17,2,17,1,1
0,5,24,1,17,0,17,10,1
2,5,13,1,17,5,17,2,1
0,7,6,3,17,3,17,26,1
2,5,12,3,17,5,17,2,1
0,8,12,4,17,5,17,1,1
2,8,12,3,17,5,17,5,1
0,8,6,3,17,0,16,1,1
0,7,12,1,17,0,17,1,1
0,4,12,3,17,6,17,1,1
6,7,19,3,13,6,6,26,14
0,4,12,3,17,6,17,10,1
0,5,12,1,17,0,17,5,1
0,7,15,1,17,0,17,50,1
6,0,19,4,15,2,3,37,24
0,5,5,3,17,5,16,1,1
5,12,19,1,16,1,5,30,22
1,5,6,2,17,6,17,1,1
8,5,14,3,17,5,17,35,1
1,7,13,1,17,5,17,35,1
0,3,15,1,17,0,17,1,1
1,4,26,2,17,0,16,1,1
0,4,12,1,17,6,18,1,1
12,5,11,0,19,0,0,53,30
1,4,12,1,17,3,17,1,1
8,6,12,4,17,1,17,26,1
0,6,9,2,17,6,17,1,1
